# $1: op_group
# $2: site_index
# $3: real
# $4: imag

0 0 4.75974310418626423e-01 0.00000000000000000e+00
0 1 4.75974310418626589e-01 0.00000000000000000e+00
0 2 4.75974310418626367e-01 0.00000000000000000e+00
0 3 4.75974310418626645e-01 0.00000000000000000e+00
1 0 1.52332681812367504e-01 0.00000000000000000e+00
1 1 1.52332681812366783e-01 0.00000000000000000e+00
1 2 1.52332681812367615e-01 0.00000000000000000e+00
1 3 1.52332681812366616e-01 0.00000000000000000e+00
