# $1: op_group
# $2: site_index
# $3: real
# $4: imag

0 0 -4.89712355888235362e-01 0.00000000000000000e+00
0 1 -4.89712355888236028e-01 0.00000000000000000e+00
0 2 -4.89712355888235695e-01 0.00000000000000000e+00
0 3 -4.89712355888236361e-01 0.00000000000000000e+00
1 0 1.00677103596784182e-01 0.00000000000000000e+00
1 1 1.00677103596780990e-01 0.00000000000000000e+00
1 2 1.00677103596782572e-01 0.00000000000000000e+00
1 3 1.00677103596779699e-01 0.00000000000000000e+00
