# $1: op_group
# $2: site_index
# $3: real
# $4: imag

0 0 4.97482489246794224e-01 0.00000000000000000e+00
0 1 4.97482489246794335e-01 0.00000000000000000e+00
0 2 4.97482489246794279e-01 0.00000000000000000e+00
0 3 4.97482489246794335e-01 0.00000000000000000e+00
1 0 5.00836559136216206e-02 0.00000000000000000e+00
1 1 5.00836559136215581e-02 0.00000000000000000e+00
1 2 5.00836559136217038e-02 0.00000000000000000e+00
1 3 5.00836559136214748e-02 0.00000000000000000e+00
