# $1: op_group
# $2: source_site
# $3: dx
# $4: dy
# $5: real
# $6: imag

0 0 0 1 -6.87114782840156590e-01 0.00000000000000000e+00
0 0 1 0 -6.86530831933942154e-01 0.00000000000000000e+00
0 1 0 1 -6.87114782840156813e-01 0.00000000000000000e+00
0 1 1 0 -6.86836943604672623e-01 0.00000000000000000e+00
0 2 0 1 -6.87428660365641875e-01 0.00000000000000000e+00
0 2 1 0 -6.86530831933942154e-01 0.00000000000000000e+00
0 3 0 1 -6.87428660365642541e-01 0.00000000000000000e+00
0 3 1 0 -6.86836943604672179e-01 0.00000000000000000e+00
1 0 0 1 2.48385975304927231e-02 0.00000000000000000e+00
1 0 1 0 2.42546466242785919e-02 0.00000000000000000e+00
1 1 0 1 2.48385975304928584e-02 0.00000000000000000e+00
1 1 1 0 2.45607582950092239e-02 0.00000000000000000e+00
1 2 0 1 2.51524750559788228e-02 0.00000000000000000e+00
1 2 1 0 2.42546466242783455e-02 0.00000000000000000e+00
1 3 0 1 2.51524750559793120e-02 0.00000000000000000e+00
1 3 1 0 2.45607582950097304e-02 0.00000000000000000e+00
2 0 0 1 2.42913241638494370e-01 0.00000000000000000e+00
2 0 1 0 2.42801777558387305e-01 0.00000000000000000e+00
2 1 0 1 2.42913241638494148e-01 0.00000000000000000e+00
2 1 1 0 2.42858279050922388e-01 0.00000000000000000e+00
2 2 0 1 2.42972764508345068e-01 0.00000000000000000e+00
2 2 1 0 2.42801777558387277e-01 0.00000000000000000e+00
2 3 0 1 2.42972764508345263e-01 0.00000000000000000e+00
2 3 1 0 2.42858279050922055e-01 0.00000000000000000e+00
3 0 0 1 -2.26250725236026712e-02 0.00000000000000000e+00
3 0 1 0 -2.20200714710916852e-02 0.00000000000000000e+00
3 1 0 1 -2.26250725236027544e-02 0.00000000000000000e+00
3 1 1 0 -2.23206703041029832e-02 0.00000000000000000e+00
3 2 0 1 -2.29342912933541455e-02 0.00000000000000000e+00
3 2 1 0 -2.20200714710913799e-02 0.00000000000000000e+00
3 3 0 1 -2.29342912933545862e-02 0.00000000000000000e+00
3 3 1 0 -2.23206703041034689e-02 0.00000000000000000e+00
