# $1: op_group
# $2: source_site
# $3: dx
# $4: dy
# $5: real
# $6: imag

0 0 0 1 -2.72675212340967033e-01 0.00000000000000000e+00
0 0 1 0 -2.72666156989701813e-01 0.00000000000000000e+00
0 1 0 1 -2.72675212340967144e-01 0.00000000000000000e+00
0 1 1 0 -2.72670678286086543e-01 0.00000000000000000e+00
0 2 0 1 -2.72679840637314708e-01 0.00000000000000000e+00
0 2 1 0 -2.72666156989701702e-01 0.00000000000000000e+00
0 3 0 1 -2.72679840637314763e-01 0.00000000000000000e+00
0 3 1 0 -2.72670678286086543e-01 0.00000000000000000e+00
1 0 0 1 2.26975408566698095e-01 0.00000000000000000e+00
1 0 1 0 2.26966353215094091e-01 0.00000000000000000e+00
1 1 0 1 2.26975408566697984e-01 0.00000000000000000e+00
1 1 1 0 2.26970874506621179e-01 0.00000000000000000e+00
1 2 0 1 2.26980036857849149e-01 0.00000000000000000e+00
1 2 1 0 2.26966353215093841e-01 0.00000000000000000e+00
1 3 0 1 2.26980036857848844e-01 0.00000000000000000e+00
1 3 1 0 2.26970874506620929e-01 0.00000000000000000e+00
2 0 0 1 2.67131817652949029e-02 0.00000000000000000e+00
2 0 1 0 2.66453249956659331e-02 0.00000000000000000e+00
2 1 0 1 2.67131817652951943e-02 0.00000000000000000e+00
2 1 1 0 2.66791543859329731e-02 0.00000000000000000e+00
2 2 0 1 2.67476851237330657e-02 0.00000000000000000e+00
2 2 1 0 2.66453249956660788e-02 0.00000000000000000e+00
2 3 0 1 2.67476851237333467e-02 0.00000000000000000e+00
2 3 1 0 2.66791543859330911e-02 0.00000000000000000e+00
3 0 0 1 -3.85881731842591157e-03 0.00000000000000000e+00
3 0 1 0 -3.78414447676314256e-03 0.00000000000000000e+00
3 1 0 1 -3.85881731842597402e-03 0.00000000000000000e+00
3 1 1 0 -3.82131061151308460e-03 0.00000000000000000e+00
3 2 0 1 -3.89672169788993087e-03 0.00000000000000000e+00
3 2 1 0 -3.78414447676315123e-03 0.00000000000000000e+00
3 3 0 1 -3.89672169788999158e-03 0.00000000000000000e+00
3 3 1 0 -3.82131061151306205e-03 0.00000000000000000e+00
