# $1: op_group
# $2: site_index
# $3: real
# $4: imag

0 0 6.56196008412916743e-05 0.00000000000000000e+00
0 1 6.56196008394259927e-05 0.00000000000000000e+00
0 2 6.56196008429378726e-05 0.00000000000000000e+00
0 3 6.56196008439804279e-05 0.00000000000000000e+00
1 0 4.85019486174446013e-01 0.00000000000000000e+00
1 1 4.85019486174446068e-01 0.00000000000000000e+00
1 2 4.85019486174445624e-01 0.00000000000000000e+00
1 3 4.85019486174445791e-01 0.00000000000000000e+00
